;article_name;authors;article_url;doi;volume_name;volume_date;volume_url
89;Fed and ECB monetary policy spillovers to Emerging Market Economies;['Walerych, Małgorzata', 'Wesołowski, Grzegorz'];https://www.sciencedirect.com/science/article/pii/S0164070421000483;https://doi.org/10.1016/j.jmacro.2021.103345;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
90;(In)Effective tax enforcement and demand for cash;['Antón, Arturo', 'Hernández-Trillo, Fausto', 'Ventosa-Santaulària, Daniel'];https://www.sciencedirect.com/science/article/pii/S0164070421000525;https://doi.org/10.1016/j.jmacro.2021.103350;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
91;Business cycle fluctuations in Taiwan — A Bayesian DSGE analysis;['Lin, Yi Chun'];https://www.sciencedirect.com/science/article/pii/S0164070421000513;https://doi.org/10.1016/j.jmacro.2021.103349;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
92;Gender discrimination, inflation, and the business cycle;['Neyer, Ulrike', 'Stempel, Daniel'];https://www.sciencedirect.com/science/article/pii/S0164070421000537;https://doi.org/10.1016/j.jmacro.2021.103352;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
93;Forward inflation expectations: Evidence from inflation caps and floors;['Chipeniuk, Karsten O.', 'Walker, Todd B.'];https://www.sciencedirect.com/science/article/pii/S0164070421000501;https://doi.org/10.1016/j.jmacro.2021.103348;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
94;Financial distress and fiscal inflation;['Li, Bing', 'Pei, Pei', 'Tan, Fei'];https://www.sciencedirect.com/science/article/pii/S0164070421000549;https://doi.org/10.1016/j.jmacro.2021.103353;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
95;Migration, community networks and welfare in neoclassical growth models;['Parello, Carmelo Pierpaolo', 'Ikhenaode, Bright Isaac'];https://www.sciencedirect.com/science/article/pii/S0164070421000689;https://doi.org/10.1016/j.jmacro.2021.103369;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
96;Monetary policy and credit flows;['Bianco, Timothy'];https://www.sciencedirect.com/science/article/pii/S016407042100063X;https://doi.org/10.1016/j.jmacro.2021.103362;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
97;Imperfect credibility, sticky wages, and welfare;['Nunes, Ricardo', 'Park, Donghyun', 'Rondina, Luca'];https://www.sciencedirect.com/science/article/pii/S0164070421000641;https://doi.org/10.1016/j.jmacro.2021.103363;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
98;Optimal monetary–fiscal policy in the euro area liquidity crisis;['Filiani, Pasquale'];https://www.sciencedirect.com/science/article/pii/S0164070421000653;https://doi.org/10.1016/j.jmacro.2021.103364;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
99;Monetary policy strategies in the New Normal: A model-based analysis for the euro area;['Busetti, Fabio', 'Neri, Stefano', 'Notarpietro, Alessandro', 'Pisani, Massimiliano'];https://www.sciencedirect.com/science/article/pii/S0164070421000665;https://doi.org/10.1016/j.jmacro.2021.103366;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
100;Pre- and Post-Global Financial Crisis Policy Multipliers#;['Ouliaris, Sam', 'Rochon, Celine'];https://www.sciencedirect.com/science/article/pii/S0164070421000690;https://doi.org/10.1016/j.jmacro.2021.103370;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
101;Behind rising inequality and falling growth;['Lee, Jangyoun'];https://www.sciencedirect.com/science/article/pii/S0164070421000707;https://doi.org/10.1016/j.jmacro.2021.103371;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
102;News-driven international credit cycles;['Ozhan, Galip Kemal'];https://www.sciencedirect.com/science/article/pii/S0164070421000719;https://doi.org/10.1016/j.jmacro.2021.103372;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
103;Political booms and currency crises;['Sever, Can'];https://www.sciencedirect.com/science/article/pii/S0164070421000720;https://doi.org/10.1016/j.jmacro.2021.103373;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
104;On the marginal excess burden of taxation in an overlapping generations model;['Tran, Chung', 'Wende, Sebastian'];https://www.sciencedirect.com/science/article/pii/S0164070421000768;https://doi.org/10.1016/j.jmacro.2021.103377;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
105;Corrigendum to “Money Demand and Seignorage Maximization Before the End of the Zimbabwean Dollar”;['Miller, Stephen Matteo', 'Ndhlela, Thandinkosi'];https://www.sciencedirect.com/science/article/pii/S0164070421000677;https://doi.org/10.1016/j.jmacro.2021.103367;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C
106;Editorial Board;[];https://www.sciencedirect.com/science/article/pii/S0164070421000586;https://doi.org/10.1016/S0164-0704(21)00058-6;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
107;Generational conflict and education politics: Implications for growth and welfare;['Uchida, Yuki', 'Ono, Tetsuo'];https://www.sciencedirect.com/science/article/pii/S0164070421000240;https://doi.org/10.1016/j.jmacro.2021.103315;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
108;Offshoring, computerization, labor market polarization and top income inequality;['Cavenaile, Laurent'];https://www.sciencedirect.com/science/article/pii/S0164070421000252;https://doi.org/10.1016/j.jmacro.2021.103317;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
109;Labor productivity forecasts based on a Beveridge–Nelson filter: Is there statistical evidence for a slowdown?;['Biolsi, Christopher'];https://www.sciencedirect.com/science/article/pii/S0164070421000276;https://doi.org/10.1016/j.jmacro.2021.103321;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
110;“When it rains, it pours”: Fiscal policy, credit constraints and business cycles in emerging and developed economies;['Dzhambova, Krastina'];https://www.sciencedirect.com/science/article/pii/S0164070421000264;https://doi.org/10.1016/j.jmacro.2021.103319;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
111;Bank lending and interest on excess reserves: An empirical investigation;['Hogan, Thomas L.'];https://www.sciencedirect.com/science/article/pii/S0164070421000380;https://doi.org/10.1016/j.jmacro.2021.103333;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
112;The shape of recovery: Implications of past experience for the duration of the COVID-19 recession;['Eichengreen, Barry', 'Park, Donghyun', 'Shin, Kwanho'];https://www.sciencedirect.com/science/article/pii/S0164070421000367;https://doi.org/10.1016/j.jmacro.2021.103330;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
113;Asymmetric effects of uncertainty shocks: Normal times and financial disruptions are different;['Nalban, Valeriu', 'Smădu, Andra'];https://www.sciencedirect.com/science/article/pii/S0164070421000379;https://doi.org/10.1016/j.jmacro.2021.103331;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
114;Shifting from pay-as-you-go to individual retirement accounts: A path to a sustainable pension system;['Lin, Hsuan-Chih', 'Tanaka, Atsuko', 'Wu, Po-Shyan'];https://www.sciencedirect.com/science/article/pii/S0164070421000355;https://doi.org/10.1016/j.jmacro.2021.103329;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
115;Business cycle in an oligopolistic economy with entry and exit;['Mazzoli, Marco', 'Lombardini, Simone'];https://www.sciencedirect.com/science/article/pii/S0164070421000409;https://doi.org/10.1016/j.jmacro.2021.103335;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
116;Transportation capital and its effects on the U.S. economy: A general equilibrium approach;['Gallen, Trevor S.', 'Winston, Clifford'];https://www.sciencedirect.com/science/article/pii/S0164070421000392;https://doi.org/10.1016/j.jmacro.2021.103334;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
117;On the welfare implications of nominal GDP targeting;['Chen, Huiying'];https://www.sciencedirect.com/science/article/pii/S0164070421000410;https://doi.org/10.1016/j.jmacro.2021.103336;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
118;The impact of artificial intelligence on economic growth and welfare;['Lu, Chia-Hui'];https://www.sciencedirect.com/science/article/pii/S0164070421000458;https://doi.org/10.1016/j.jmacro.2021.103342;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
119;Optimal Loan Loss Provisions and Welfare;['Tayler, William J.', 'Zilberman, Roy'];https://www.sciencedirect.com/science/article/pii/S0164070421000434;https://doi.org/10.1016/j.jmacro.2021.103338;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
120;Temporal disaggregation of business dynamics: New evidence for U.S. economy;['Rossi, Lorenza', 'Zanetti Chini, Emilio'];https://www.sciencedirect.com/science/article/pii/S0164070421000422;https://doi.org/10.1016/j.jmacro.2021.103337;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
121;Cryptocurrencies and Cagan’s model of hyperinflation;['Jermann, Urban J.'];https://www.sciencedirect.com/science/article/pii/S0164070421000446;https://doi.org/10.1016/j.jmacro.2021.103340;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
122;Time-varying uncertainty and variance risk premium;['Ruan, Xinfeng', 'Zhang, Jin E.'];https://www.sciencedirect.com/science/article/pii/S0164070421000471;https://doi.org/10.1016/j.jmacro.2021.103347;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
123;Uncertainty shocks, precautionary pricing, and optimal monetary policy;['Cho, Daeha', 'Han, Yoonshin', 'Oh, Joonseok', 'Rogantini Picco, Anna'];https://www.sciencedirect.com/science/article/pii/S016407042100046X;https://doi.org/10.1016/j.jmacro.2021.103343;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
124;Unconditionally optimal Ramsey policy;['Damjanovic, Tatiana', 'Damjanovic, Vladislav', 'Nolan, Charles'];https://www.sciencedirect.com/science/article/pii/S0164070421000495;https://doi.org/10.1016/j.jmacro.2021.103346;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C
125;Editorial Board;[];https://www.sciencedirect.com/science/article/pii/S0164070421000318;https://doi.org/10.1016/S0164-0704(21)00031-8;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
126;How does population aging affect the effectiveness of fiscal stimulus over the business cycle?;['Honda, Jiro', 'Miyamoto, Hiroaki'];https://www.sciencedirect.com/science/article/pii/S0164070421000021;https://doi.org/10.1016/j.jmacro.2021.103288;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
127;Labor productivity and technology heterogeneity;['Walheer, Barnabé'];https://www.sciencedirect.com/science/article/pii/S0164070421000033;https://doi.org/10.1016/j.jmacro.2021.103290;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
128;The macroeconomic costs of conflict;['Novta, Natalija', 'Pugacheva, Evgenia'];https://www.sciencedirect.com/science/article/pii/S016407042100001X;https://doi.org/10.1016/j.jmacro.2021.103286;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
129;Policy Rules and Economic Performance;['Nikolsko-Rzhevskyy, Alex', 'Papell, David H.', 'Prodan, Ruxandra'];https://www.sciencedirect.com/science/article/pii/S0164070421000045;https://doi.org/10.1016/j.jmacro.2021.103291;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
130;Revisiting the process of aggregate growth recovery after a capital destruction;['Alonso-Carrera, Jaime', 'Bouché, Stéphane', 'de Miguel, Carlos'];https://www.sciencedirect.com/science/article/pii/S0164070421000069;https://doi.org/10.1016/j.jmacro.2021.103293;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
131;What is on the ECB’s mind? Monetary policy before and after the global financial crisis;['Gross, Jonas', 'Zahner, Johannes'];https://www.sciencedirect.com/science/article/pii/S0164070421000057;https://doi.org/10.1016/j.jmacro.2021.103292;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
132;Macroeconomic uncertainty shocks and households’ consumption choice;['Nam, Eun-Young', 'Lee, Kiryoung', 'Jeon, Yoontae'];https://www.sciencedirect.com/science/article/pii/S0164070421000185;https://doi.org/10.1016/j.jmacro.2021.103306;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
133;Heterogeneous expectations, indeterminacy, and postwar US business cycles;['Ilabaca, Francisco', 'Milani, Fabio'];https://www.sciencedirect.com/science/article/pii/S0164070421000197;https://doi.org/10.1016/j.jmacro.2021.103307;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
134;Currency returns and downside risk: Debt, volatility, and the gap from benchmark values;['Cavusoglu, Nevin', 'Goldberg, Michael D.', 'Stillwagon, Josh'];https://www.sciencedirect.com/science/article/pii/S0164070421000161;https://doi.org/10.1016/j.jmacro.2021.103304;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
135;The case against eliminating large denomination bills;['Hendrickson, Joshua R.', 'Park, Jaevin'];https://www.sciencedirect.com/science/article/pii/S0164070421000203;https://doi.org/10.1016/j.jmacro.2021.103308;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
136;Real estate and relative risk aversion with generalized recursive preferences;['Huh, Sungjun', 'Kim, Insu'];https://www.sciencedirect.com/science/article/pii/S0164070421000215;https://doi.org/10.1016/j.jmacro.2021.103310;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C
