;authors;article_url;doi;volume_name;volume_date;volume_url;year;keywords
78;['Davis, Colin', 'Hashimoto, Ken-ichi', 'Tabata, Ken'];https://www.sciencedirect.com/science/article/pii/S0164070421000926;https://doi.org/10.1016/j.jmacro.2021.103396;Volume 71 ;March 2022;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/71/suppl/C;2022;['demographic', 'structure', 'knowledge', 'diffusion', 'endogenous', 'productivity', 'growth']
79;['Marcolino, Marcos'];https://www.sciencedirect.com/science/article/pii/S0164070421000914;https://doi.org/10.1016/j.jmacro.2021.103394;Volume 71 ;March 2022;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/71/suppl/C;2022;['accounting', 'structural', 'transformation', 'u.s']
80;['Salisu, Afees A.', 'Gupta, Rangan', 'Kim, Won Joong'];https://www.sciencedirect.com/science/article/pii/S0164070421000732;https://doi.org/10.1016/j.jmacro.2021.103374;Volume 71 ;March 2022;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/71/suppl/C;2022;['exchange', 'rate', 'predictability', 'nine', 'alternative', 'models', 'brics', 'countries']
81;['de Groot, Oliver', 'Motto, Roberto'];https://www.sciencedirect.com/science/article/pii/S0164070421000744;https://doi.org/10.1016/j.jmacro.2021.103375;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['guest', 'editors', '’', 'introduction', 'optimal', 'monetary', 'policy', 'theory', 'practice']
82;['Maih, Junior', 'Mazelis, Falk', 'Motto, Roberto', 'Ristiniemi, Annukka'];https://www.sciencedirect.com/science/article/pii/S0164070421000756;https://doi.org/10.1016/j.jmacro.2021.103376;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['asymmetric', 'monetary', 'policy', 'rules', 'euro', 'area', 'us']
83;['Walerych, Małgorzata', 'Wesołowski, Grzegorz'];https://www.sciencedirect.com/science/article/pii/S0164070421000483;https://doi.org/10.1016/j.jmacro.2021.103345;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['fed', 'ecb', 'monetary', 'policy', 'spillovers', 'emerging', 'market', 'economies']
84;['Antón, Arturo', 'Hernández-Trillo, Fausto', 'Ventosa-Santaulària, Daniel'];https://www.sciencedirect.com/science/article/pii/S0164070421000525;https://doi.org/10.1016/j.jmacro.2021.103350;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['effective', 'tax', 'enforcement', 'demand', 'cash']
85;['Lin, Yi Chun'];https://www.sciencedirect.com/science/article/pii/S0164070421000513;https://doi.org/10.1016/j.jmacro.2021.103349;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['business', 'cycle', 'fluctuations', 'taiwan', '—', 'bayesian', 'dsge', 'analysis']
86;['Neyer, Ulrike', 'Stempel, Daniel'];https://www.sciencedirect.com/science/article/pii/S0164070421000537;https://doi.org/10.1016/j.jmacro.2021.103352;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['gender', 'discrimination', 'inflation', 'business', 'cycle']
87;['Chipeniuk, Karsten O.', 'Walker, Todd B.'];https://www.sciencedirect.com/science/article/pii/S0164070421000501;https://doi.org/10.1016/j.jmacro.2021.103348;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['forward', 'inflation', 'expectations', 'evidence', 'inflation', 'caps', 'floors']
88;['Li, Bing', 'Pei, Pei', 'Tan, Fei'];https://www.sciencedirect.com/science/article/pii/S0164070421000549;https://doi.org/10.1016/j.jmacro.2021.103353;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['financial', 'distress', 'fiscal', 'inflation']
89;['Parello, Carmelo Pierpaolo', 'Ikhenaode, Bright Isaac'];https://www.sciencedirect.com/science/article/pii/S0164070421000689;https://doi.org/10.1016/j.jmacro.2021.103369;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['migration', 'community', 'networks', 'welfare', 'neoclassical', 'growth', 'models']
90;['Bianco, Timothy'];https://www.sciencedirect.com/science/article/pii/S016407042100063X;https://doi.org/10.1016/j.jmacro.2021.103362;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['monetary', 'policy', 'credit', 'flows']
91;['Nunes, Ricardo', 'Park, Donghyun', 'Rondina, Luca'];https://www.sciencedirect.com/science/article/pii/S0164070421000641;https://doi.org/10.1016/j.jmacro.2021.103363;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['imperfect', 'credibility', 'sticky', 'wages', 'welfare']
92;['Filiani, Pasquale'];https://www.sciencedirect.com/science/article/pii/S0164070421000653;https://doi.org/10.1016/j.jmacro.2021.103364;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['optimal', 'monetary–fiscal', 'policy', 'euro', 'area', 'liquidity', 'crisis']
93;['Busetti, Fabio', 'Neri, Stefano', 'Notarpietro, Alessandro', 'Pisani, Massimiliano'];https://www.sciencedirect.com/science/article/pii/S0164070421000665;https://doi.org/10.1016/j.jmacro.2021.103366;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['monetary', 'policy', 'strategies', 'new', 'normal', 'model-based', 'analysis', 'euro', 'area']
94;['Ouliaris, Sam', 'Rochon, Celine'];https://www.sciencedirect.com/science/article/pii/S0164070421000690;https://doi.org/10.1016/j.jmacro.2021.103370;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['pre-', 'post-global', 'financial', 'crisis', 'policy', 'multipliers']
95;['Lee, Jangyoun'];https://www.sciencedirect.com/science/article/pii/S0164070421000707;https://doi.org/10.1016/j.jmacro.2021.103371;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['behind', 'rising', 'inequality', 'falling', 'growth']
96;['Ozhan, Galip Kemal'];https://www.sciencedirect.com/science/article/pii/S0164070421000719;https://doi.org/10.1016/j.jmacro.2021.103372;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['news-driven', 'international', 'credit', 'cycles']
97;['Sever, Can'];https://www.sciencedirect.com/science/article/pii/S0164070421000720;https://doi.org/10.1016/j.jmacro.2021.103373;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['political', 'booms', 'currency', 'crises']
98;['Tran, Chung', 'Wende, Sebastian'];https://www.sciencedirect.com/science/article/pii/S0164070421000768;https://doi.org/10.1016/j.jmacro.2021.103377;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['marginal', 'excess', 'burden', 'taxation', 'overlapping', 'generations', 'model']
99;['Miller, Stephen Matteo', 'Ndhlela, Thandinkosi'];https://www.sciencedirect.com/science/article/pii/S0164070421000677;https://doi.org/10.1016/j.jmacro.2021.103367;Volume 70 ;December 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/70/suppl/C;2021;['corrigendum', 'money', 'demand', 'seignorage', 'maximization', 'end', 'zimbabwean', 'dollar']
100;['Uchida, Yuki', 'Ono, Tetsuo'];https://www.sciencedirect.com/science/article/pii/S0164070421000240;https://doi.org/10.1016/j.jmacro.2021.103315;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['generational', 'conflict', 'education', 'politics', 'implications', 'growth', 'welfare']
101;['Cavenaile, Laurent'];https://www.sciencedirect.com/science/article/pii/S0164070421000252;https://doi.org/10.1016/j.jmacro.2021.103317;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['offshoring', 'computerization', 'labor', 'market', 'polarization', 'top', 'income', 'inequality']
102;['Biolsi, Christopher'];https://www.sciencedirect.com/science/article/pii/S0164070421000276;https://doi.org/10.1016/j.jmacro.2021.103321;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['labor', 'productivity', 'forecasts', 'based', 'beveridge–nelson', 'filter', 'statistical', 'evidence', 'slowdown']
103;['Dzhambova, Krastina'];https://www.sciencedirect.com/science/article/pii/S0164070421000264;https://doi.org/10.1016/j.jmacro.2021.103319;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['rains', 'pours', 'fiscal', 'policy', 'credit', 'constraints', 'business', 'cycles', 'emerging', 'developed', 'economies']
104;['Hogan, Thomas L.'];https://www.sciencedirect.com/science/article/pii/S0164070421000380;https://doi.org/10.1016/j.jmacro.2021.103333;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['bank', 'lending', 'interest', 'excess', 'reserves', 'empirical', 'investigation']
105;['Eichengreen, Barry', 'Park, Donghyun', 'Shin, Kwanho'];https://www.sciencedirect.com/science/article/pii/S0164070421000367;https://doi.org/10.1016/j.jmacro.2021.103330;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['shape', 'recovery', 'implications', 'past', 'experience', 'duration', 'covid-19', 'recession']
106;['Nalban, Valeriu', 'Smădu, Andra'];https://www.sciencedirect.com/science/article/pii/S0164070421000379;https://doi.org/10.1016/j.jmacro.2021.103331;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['asymmetric', 'effects', 'uncertainty', 'shocks', 'normal', 'times', 'financial', 'disruptions', 'different']
107;['Lin, Hsuan-Chih', 'Tanaka, Atsuko', 'Wu, Po-Shyan'];https://www.sciencedirect.com/science/article/pii/S0164070421000355;https://doi.org/10.1016/j.jmacro.2021.103329;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['shifting', 'pay-as-you-go', 'individual', 'retirement', 'accounts', 'path', 'sustainable', 'pension', 'system']
108;['Mazzoli, Marco', 'Lombardini, Simone'];https://www.sciencedirect.com/science/article/pii/S0164070421000409;https://doi.org/10.1016/j.jmacro.2021.103335;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['business', 'cycle', 'oligopolistic', 'economy', 'entry', 'exit']
109;['Gallen, Trevor S.', 'Winston, Clifford'];https://www.sciencedirect.com/science/article/pii/S0164070421000392;https://doi.org/10.1016/j.jmacro.2021.103334;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['transportation', 'capital', 'effects', 'u.s.', 'economy', 'general', 'equilibrium', 'approach']
110;['Chen, Huiying'];https://www.sciencedirect.com/science/article/pii/S0164070421000410;https://doi.org/10.1016/j.jmacro.2021.103336;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['welfare', 'implications', 'nominal', 'gdp', 'targeting']
111;['Lu, Chia-Hui'];https://www.sciencedirect.com/science/article/pii/S0164070421000458;https://doi.org/10.1016/j.jmacro.2021.103342;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['impact', 'artificial', 'intelligence', 'economic', 'growth', 'welfare']
112;['Tayler, William J.', 'Zilberman, Roy'];https://www.sciencedirect.com/science/article/pii/S0164070421000434;https://doi.org/10.1016/j.jmacro.2021.103338;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['optimal', 'loan', 'loss', 'provisions', 'welfare']
113;['Rossi, Lorenza', 'Zanetti Chini, Emilio'];https://www.sciencedirect.com/science/article/pii/S0164070421000422;https://doi.org/10.1016/j.jmacro.2021.103337;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['temporal', 'disaggregation', 'business', 'dynamics', 'new', 'evidence', 'u.s.', 'economy']
114;['Jermann, Urban J.'];https://www.sciencedirect.com/science/article/pii/S0164070421000446;https://doi.org/10.1016/j.jmacro.2021.103340;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['cryptocurrencies', 'cagan', '’', 'model', 'hyperinflation']
115;['Ruan, Xinfeng', 'Zhang, Jin E.'];https://www.sciencedirect.com/science/article/pii/S0164070421000471;https://doi.org/10.1016/j.jmacro.2021.103347;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['time-varying', 'uncertainty', 'variance', 'risk', 'premium']
116;['Cho, Daeha', 'Han, Yoonshin', 'Oh, Joonseok', 'Rogantini Picco, Anna'];https://www.sciencedirect.com/science/article/pii/S016407042100046X;https://doi.org/10.1016/j.jmacro.2021.103343;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['uncertainty', 'shocks', 'precautionary', 'pricing', 'optimal', 'monetary', 'policy']
117;['Damjanovic, Tatiana', 'Damjanovic, Vladislav', 'Nolan, Charles'];https://www.sciencedirect.com/science/article/pii/S0164070421000495;https://doi.org/10.1016/j.jmacro.2021.103346;Volume 69 ;September 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/69/suppl/C;2021;['unconditionally', 'optimal', 'ramsey', 'policy']
118;['Honda, Jiro', 'Miyamoto, Hiroaki'];https://www.sciencedirect.com/science/article/pii/S0164070421000021;https://doi.org/10.1016/j.jmacro.2021.103288;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['population', 'aging', 'affect', 'effectiveness', 'fiscal', 'stimulus', 'business', 'cycle']
119;['Walheer, Barnabé'];https://www.sciencedirect.com/science/article/pii/S0164070421000033;https://doi.org/10.1016/j.jmacro.2021.103290;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['labor', 'productivity', 'technology', 'heterogeneity']
120;['Novta, Natalija', 'Pugacheva, Evgenia'];https://www.sciencedirect.com/science/article/pii/S016407042100001X;https://doi.org/10.1016/j.jmacro.2021.103286;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['macroeconomic', 'costs', 'conflict']
121;['Nikolsko-Rzhevskyy, Alex', 'Papell, David H.', 'Prodan, Ruxandra'];https://www.sciencedirect.com/science/article/pii/S0164070421000045;https://doi.org/10.1016/j.jmacro.2021.103291;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['policy', 'rules', 'economic', 'performance']
122;['Alonso-Carrera, Jaime', 'Bouché, Stéphane', 'de Miguel, Carlos'];https://www.sciencedirect.com/science/article/pii/S0164070421000069;https://doi.org/10.1016/j.jmacro.2021.103293;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['revisiting', 'process', 'aggregate', 'growth', 'recovery', 'capital', 'destruction']
123;['Gross, Jonas', 'Zahner, Johannes'];https://www.sciencedirect.com/science/article/pii/S0164070421000057;https://doi.org/10.1016/j.jmacro.2021.103292;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['ecb', '’', 'mind', 'monetary', 'policy', 'global', 'financial', 'crisis']
124;['Nam, Eun-Young', 'Lee, Kiryoung', 'Jeon, Yoontae'];https://www.sciencedirect.com/science/article/pii/S0164070421000185;https://doi.org/10.1016/j.jmacro.2021.103306;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['macroeconomic', 'uncertainty', 'shocks', 'households', '’', 'consumption', 'choice']
125;['Ilabaca, Francisco', 'Milani, Fabio'];https://www.sciencedirect.com/science/article/pii/S0164070421000197;https://doi.org/10.1016/j.jmacro.2021.103307;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['heterogeneous', 'expectations', 'indeterminacy', 'postwar', 'us', 'business', 'cycles']
126;['Cavusoglu, Nevin', 'Goldberg, Michael D.', 'Stillwagon, Josh'];https://www.sciencedirect.com/science/article/pii/S0164070421000161;https://doi.org/10.1016/j.jmacro.2021.103304;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['currency', 'returns', 'downside', 'risk', 'debt', 'volatility', 'gap', 'benchmark', 'values']
127;['Hendrickson, Joshua R.', 'Park, Jaevin'];https://www.sciencedirect.com/science/article/pii/S0164070421000203;https://doi.org/10.1016/j.jmacro.2021.103308;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['case', 'eliminating', 'large', 'denomination', 'bills']
128;['Huh, Sungjun', 'Kim, Insu'];https://www.sciencedirect.com/science/article/pii/S0164070421000215;https://doi.org/10.1016/j.jmacro.2021.103310;Volume 68 ;June 2021;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/68/suppl/C;2021;['real', 'estate', 'relative', 'risk', 'aversion', 'generalized', 'recursive', 'preferences']
